seller_id,seller_state,seller_city,performance_tier,total_orders,avg_delivery_days,avg_shipping_days,avg_approval_delay,late_rate_pct,late_orders,on_time_orders,total_revenue,avg_freight,avg_deviation
68f86ba270525243e68ae74044f992b9,RJ,rio de janeiro,Tier 2 - Average,10,10.54,1.54,0.11,10.0,1,10,777.5,16.972727272727273,-13.07
6973a06f484aacf400ece213dbf3d946,SP,sao jose dos campos,Tier 3 - Poor,89,14.99,6.21,0.4,20.22,18,90,10418.72,11.924722222222222,-6.75
6a0cbc8af2e8abd1bdfb777943d174c6,SP,batatais,Tier 2 - Average,34,15.51,3.33,0.39,8.82,3,31,3788.15,21.441176470588236,-8.18
6a38087bc8ad4f89ff453561005f6dea,GO,anapolis,Tier 2 - Average,14,12.34,1.9,0.52,0.0,0,21,1674.53,25.67761904761905,-11.55
6a51fc556dab5f766ced6fbc860bc613,SP,marilia,Tier 2 - Average,24,15.2,6.95,0.41,8.33,2,29,7217.87,24.101290322580645,-10.87
6a8a889bde935bafa76d7848782dfaf9,SP,sao paulo,Tier 1 - Excellent,26,7.56,1.63,0.48,7.69,2,28,860.82,12.259999999999998,-14.4
6a8b085f816a1f75f92dbac6eb545f8f,SP,bebedouro,Tier 2 - Average,124,14.33,2.3,0.37,8.87,11,121,5857.27,16.22121212121212,-9.51
6aa3928696eab49a19a466e665a649fd,RJ,nova iguacu,Tier 1 - Excellent,18,8.24,1.6,0.08,5.56,1,21,2075.0,15.258181818181818,-13.3
6b15924333bd1a741595fe981ea04822,SP,sao caetano do sul,Tier 2 - Average,21,7.78,1.61,0.38,9.52,2,19,614.32,11.435238095238097,-10.69
6b243f80ed07b10f0e8aa0f21a205f3c,PR,curitiba,Tier 2 - Average,79,11.02,1.86,0.39,3.8,3,86,6260.1,17.385393258426966,-13.72
6b333a05bf188ef3e1f1662a86bd9855,DF,brasilia,Tier 2 - Average,12,10.19,2.02,0.09,8.33,1,12,3990.91,43.38230769230769,-8.08
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,rio de janeiro,Tier 2 - Average,35,12.87,4.06,0.26,11.43,4,38,4063.9,17.570714285714285,-9.2
6b536a23086fba0d58c08d68814397f6,RJ,niteroi,Tier 2 - Average,18,14.16,1.96,0.74,11.11,2,20,1996.8,16.35181818181818,-10.72
6b90f847357d8981edd79a1eb1bf0acb,SP,guarulhos,Tier 1 - Excellent,45,5.48,1.32,0.46,4.44,2,45,3322.08,15.69468085106383,-8.37
6bb0724edf0b62fb91ac404873a97241,SP,cotia,Tier 3 - Poor,17,14.05,1.97,0.8,17.65,3,15,3653.0,42.41777777777778,-9.72
6bbcb8924baf70b7fe2fe2097e8cd407,SC,blumenau,Tier 2 - Average,10,11.51,1.63,0.39,0.0,0,11,2382.5,24.029999999999998,-17.89
6c12e40690c335dbc2f68a4134d30dc1,PR,castro,Tier 2 - Average,16,14.08,3.38,0.74,0.0,0,18,9139.2,26.947777777777777,-12.72
6c177e38df6d3f34182b1f1d427231bf,PR,curitiba,Tier 2 - Average,53,14.3,6.39,0.13,3.77,2,52,8112.89,18.558518518518518,-14.07
6c7d50c24b3ccd2fd83b44d8bb34e073,SP,presidente prudente,Tier 2 - Average,112,12.14,2.82,0.5,1.79,2,124,8445.96,21.252619047619046,-11.19
6cd68b3ed6d59aaa9fece558ad360c0a,MG,belo horizonte,Tier 2 - Average,149,10.46,1.96,0.31,2.01,3,154,11188.57,16.113949044585986,-13.64
6d22a1fcebb6dd08c9cd90b92a93e8d0,SC,joinville,Tier 3 - Poor,12,15.91,3.41,0.34,0.0,0,13,723.7,17.13307692307692,-9.45
6d66611d7c44cc30ce351abc49a68421,SP,sao paulo,Tier 2 - Average,164,12.12,3.86,0.45,7.32,12,162,13428.6,18.48655172413793,-10.06
6d803cb79cc31c41c4c789a75933b3c7,SP,sao joaquim da barra,Tier 2 - Average,58,12.89,1.82,0.24,6.9,4,62,8711.4,18.388939393939395,-13.4
6d988d6174a2c27441597174f8905515,PR,maringa,Tier 3 - Poor,19,19.26,12.07,0.04,10.53,2,21,371.73,15.89,-8.76
6ddc28b61be28373b4503a1f61cf98a9,SP,sao paulo,Tier 2 - Average,11,6.85,1.19,0.59,9.09,1,10,1732.9,15.19909090909091,-7.22
6df688df543f90e9b38f4319e75a9d88,MG,belo horizonte,Tier 1 - Excellent,39,8.29,1.64,0.23,0.0,0,55,1891.76,13.989818181818181,-14.65
6e386f64c84e482f0b9abf960797ee1b,SP,sao paulo,Tier 2 - Average,29,10.48,1.47,0.55,10.34,3,26,12209.3,21.08655172413793,-8.92
6e864f5c4669eff3d98140a07cc50202,SP,sao paulo,Tier 1 - Excellent,13,9.84,3.17,0.66,7.69,1,12,740.59,14.751538461538463,-10.71
6ec1a01e866584bb679eb9b098345919,SP,santos,Tier 3 - Poor,30,14.62,2.72,0.64,23.33,7,24,3998.91,25.67258064516129,-4.35
6edacfd9f9074789dad6d62ba7950b9c,SP,guarulhos,Tier 1 - Excellent,205,9.05,2.06,0.34,5.85,12,204,12966.4,13.453148148148149,-10.98
6f229cc508fc6915ed5c499efd93baa4,RJ,rio de janeiro,Tier 2 - Average,13,9.36,2.13,0.27,15.38,2,12,2654.8,23.84857142857143,-8.36
6f83d9e4da896daae20b9b6b2d3ff8d2,PR,pinhalao,Tier 2 - Average,11,15.02,3.35,0.18,0.0,0,11,765.19,19.986363636363635,-14.3
6f892e20a171e98efe17fdb971ff319b,SP,sao paulo,Tier 3 - Poor,41,16.76,5.43,0.52,9.76,4,46,6049.0,17.1498,-9.43
6fc26fe110feebd80a433e1f012a84f9,SP,fernandopolis,Tier 2 - Average,35,11.44,3.04,0.35,14.29,5,67,4150.87,13.572083333333333,-13.93
6fd52c528dcb38be2eea044946b811f8,SP,sao paulo,Tier 3 - Poor,67,21.19,14.14,0.32,13.43,9,75,7743.02,13.554285714285713,-10.49
7008613ea464bad5cb9b83456e1e6a8f,SC,canoinhas,Tier 2 - Average,123,14.1,2.99,0.52,4.88,6,146,7538.7,19.403552631578947,-13.49
701938c450705b8ae65fc923b70f35c7,SP,s jose do rio preto,Tier 2 - Average,74,12.52,3.2,0.32,8.11,6,105,11879.29,33.97837837837838,-11.05
7040e82f899a04d1b434b795a43b4617,SP,sao paulo,Tier 2 - Average,208,10.24,2.46,0.49,9.62,20,203,9213.7,14.005650224215245,-9.71
70849ca4f400aaabb62cb7462a6f1428,MG,belo horizonte,Tier 3 - Poor,12,10.92,3.69,0.65,16.67,2,10,909.58,19.471666666666668,-10.22
709e16e2b25c7474d980076c6bfc4806,SP,birigui,Tier 2 - Average,60,10.46,1.98,0.5,3.33,2,78,5151.9,15.337,-12.56
70a12e78e608ac31179aea7f8422044b,SP,jacarei,Tier 2 - Average,312,14.7,4.02,0.39,11.22,35,288,29963.53,17.101300309597523,-9.78
70c27847eca8195c983ed7e798c56743,RJ,rio de janeiro,Tier 2 - Average,77,10.85,5.04,0.16,11.69,9,89,12077.52,14.812857142857144,-11.19
70eea00b476a314817cefde4aad4f89a,SP,itatiba,Tier 2 - Average,106,13.33,2.44,0.37,7.55,8,104,31424.75,24.32955357142857,-11.54
71039d19d4303bf9054d69e9a9236699,SP,sao paulo,Tier 3 - Poor,35,13.39,2.41,0.54,28.57,10,28,3537.2,16.353947368421053,-6.55
710e3548e02bc1d2831dfc4f1b5b14d4,PR,rolandia,Tier 2 - Average,129,14.43,3.93,0.41,4.65,6,129,21939.27,27.420592592592595,-21.38
712e6ed8aa4aa1fa65dab41fed5737e4,SC,videira,Tier 4 - Critical,77,23.8,7.55,0.61,23.38,18,67,39385.0,79.58611764705881,-9.11
7139dc5186aa238b006e066d8fbab2e4,SP,amparo,Tier 2 - Average,22,14.19,3.62,0.42,13.64,3,21,1712.0,22.330416666666665,-10.59
7142540dd4c91e2237acb7e911c4eba2,SP,penapolis,Tier 2 - Average,316,14.76,3.96,0.4,8.23,26,302,37181.94,20.865060975609754,-13.15
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,serra negra,Tier 2 - Average,62,11.97,1.89,0.52,8.06,5,59,4043.3,19.8840625,-12.85
7178f9f4dd81dcef02f62acdf8151e01,SC,videira,Tier 2 - Average,202,15.64,5.3,0.7,4.95,10,205,36795.4,20.39553488372093,-17.94
718539d38d07dd351c76db862760e2e2,SP,campinas,Tier 1 - Excellent,35,7.96,2.03,0.12,0.0,0,43,1273.01,14.758139534883721,-13.4
7202e2ba20579a9bd1acb29e61fe71f6,SP,franca,Tier 2 - Average,51,13.23,1.71,0.61,5.88,3,50,12085.7,21.349245283018867,-11.44
7238a95bb63ef7e498389fb863b834a1,SP,limeira,Tier 1 - Excellent,15,7.96,1.52,0.55,6.67,1,14,2265.7,37.96066666666666,-8.77
723cd880edaacdb998898b67c8f9da30,SP,ibitinga,Tier 2 - Average,11,9.65,2.69,0.48,9.09,1,11,2136.53,34.425,-10.21
725c32fa80c2faacc4fc88450d27314e,SP,sao paulo,Tier 1 - Excellent,89,9.48,1.13,0.35,1.12,1,92,7838.88,14.277204301075269,-11.54
7299e27ed73d2ad986de7f7c77d919fa,MG,araguari,Tier 2 - Average,331,11.38,1.53,0.38,5.14,17,337,33832.48,19.013022598870055,-11.92
729b2d09b2a0bdab221076327f13d050,SP,mineiros do tiete,Tier 2 - Average,48,12.24,3.37,0.31,8.33,4,56,1805.21,15.578333333333331,-12.31
729f06993dac8e860d4f02d7088ca48a,SP,limeira,Tier 2 - Average,94,10.86,2.51,0.49,11.7,11,102,19885.18,43.478672566371685,-10.47
72bc2cce903c872fe376a8faaa81d237,SP,sao paulo,Tier 1 - Excellent,17,8.87,3.48,0.5,0.0,0,18,2149.2,14.209444444444445,-7.81
72c5da29406b4234927b81855e7b64f6,SP,guarulhos,Tier 2 - Average,31,10.8,1.38,0.72,3.23,1,30,11798.69,27.541290322580643,-15.89
730937bf88cb151eb2eb849f642fc213,SP,rio claro,Tier 1 - Excellent,22,7.13,1.12,0.38,4.55,1,25,2821.2,17.537307692307692,-9.78
7357b52d27cbaa90f81a96cbc1279396,MG,lagoa santa,Tier 2 - Average,12,9.85,1.41,0.44,8.33,1,11,1328.02,18.150833333333335,-8.5
73a63f72308aa20a46f4b1632018f196,PR,curitiba,Tier 2 - Average,27,11.39,2.98,0.6,0.0,0,35,7640.8,28.494285714285713,-14.66
744dac408745240a2c2528fb1b6028f3,PR,colombo,Tier 2 - Average,78,11.14,2.04,0.29,1.28,1,82,22322.6,22.624096385542167,-16.14
750303a20e9c56b2a6bc45cdce0b897d,GO,goiania,Tier 2 - Average,53,13.66,1.55,0.44,3.77,2,54,7876.0,23.014642857142857,-11.76
751bdc4d83a466c7206cd42e8f426b03,SP,ribeirao pires,Tier 2 - Average,51,11.12,2.71,0.41,1.96,1,67,6520.96,15.000294117647059,-11.09
7586919161935337bf6b6d7ff5779648,RJ,rio de janeiro,Tier 4 - Critical,11,15.85,4.3,1.1,18.18,2,16,1664.71,18.345555555555556,-6.1
75d34ebb1bd0bd7dde40dd507b8169c3,BA,salvador,Tier 4 - Critical,57,16.07,4.68,0.32,17.54,10,57,12656.33,19.60358208955224,-16.22
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,goiania,Tier 2 - Average,38,13.9,2.58,0.3,5.26,2,39,1094.19,21.957560975609756,-13.4
7681ef142fd2c19048da7430856b5588,SP,guarulhos,Tier 2 - Average,58,10.37,2.35,0.69,15.52,9,67,31211.81,37.669210526315794,-8.78
768a86e36ad6aae3d03ee3c6433d61df,SP,sao paulo,Tier 3 - Poor,17,5.08,1.43,0.81,17.65,3,14,587.46,10.602352941176472,-8.17
768de2a4fc06aacecb9a586ccc30746a,DF,brasilia,Tier 2 - Average,13,14.86,2.31,0.03,0.0,0,13,442.7,17.00076923076923,-11.83
76d5af76d0271110f9af36c92573f765,SP,sao paulo,Tier 2 - Average,128,11.49,3.15,0.51,10.16,13,142,31944.6,24.43264516129032,-11.8
76d64c4aca3a7baf218bf93ef7fa768d,PR,curitiba,Tier 2 - Average,64,10.72,2.18,0.3,3.12,2,67,16911.8,51.35492753623189,-14.78
76ea5315acb3f5f7ade3cd261faf922a,SP,sao paulo,Tier 1 - Excellent,15,8.68,1.7,0.29,6.67,1,14,1087.06,14.934666666666665,-10.49
7722b1df1b0e383e000397b2c11e3e19,SP,sao bernardo do campo,Tier 1 - Excellent,133,8.59,2.22,0.31,3.01,4,140,7046.6,14.301944444444445,-11.54
77530e9772f57a62c906e1c21538ab82,PR,curitiba,Tier 2 - Average,310,15.15,2.44,0.54,14.19,44,335,45458.6,21.605883905013194,-10.16
77a515caa36327151d1cc6c32a9f00e1,SP,diadema,Tier 2 - Average,25,10.59,1.94,0.62,12.0,3,22,2157.5,15.480799999999999,-10.49
77e4abfd739aed9c46480f90f81c0eb4,DF,brasilia,Tier 1 - Excellent,18,10.01,3.15,0.6,0.0,0,18,3736.99,19.734444444444446,-14.83
77fccaae319668a8ab6cd0fd16aec48c,RJ,campos dos goytacazes,Tier 1 - Excellent,11,8.96,1.98,0.83,0.0,0,12,1667.0,18.453333333333333,-10.78
784ba75dd9d20200c4caed3d7a77141a,SP,sao paulo,Tier 2 - Average,19,13.33,8.04,0.8,10.53,2,20,8142.33,27.273636363636363,-8.38
788e857f317e53de488d393e65a80f45,SP,sao paulo,Tier 1 - Excellent,11,7.41,2.0,0.55,0.0,0,11,1210.0,16.813636363636363,-13.11
78c99c6dff4eeae5be99bf635ed21e3f,SP,marilia,Tier 2 - Average,31,13.99,2.72,0.38,16.13,5,34,2030.88,17.048461538461538,-9.66
7901646fdd36a55f564ffaf2dbccaaf7,RJ,rio de janeiro,Tier 3 - Poor,22,9.88,2.56,0.4,18.18,4,23,11857.08,23.02777777777778,-10.06
79ebd9a61bac3eaf882805ed4ecfa12a,PR,cascavel,Tier 2 - Average,133,15.33,5.47,0.62,6.02,8,132,14783.09,28.19592857142857,-11.69
79ed755314cfe6df0daef2c6cd3022cd,SP,rio claro,Tier 1 - Excellent,23,9.28,1.46,0.15,0.0,0,25,3907.5,18.366400000000002,-12.62
7a241947449cc45dbfda4f9d0798d9d0,MG,jacutinga,Tier 2 - Average,56,12.76,3.92,0.54,7.14,4,62,7434.66,28.40878787878788,-14.63
7a2d2949aea47fab95fd98d6c9f618b1,PR,curitiba,Tier 2 - Average,11,10.97,1.87,0.09,0.0,0,12,1638.99,17.603333333333335,-17.21
7a425d299613df3e613bcf9d2eaf5c49,RJ,rio de janeiro,Tier 2 - Average,18,11.79,1.35,0.2,5.56,1,17,1218.8,15.926111111111112,-11.41
7a67c85e85bb2ce8582c35f2203ad736,SP,sao paulo,Tier 2 - Average,1145,11.17,2.03,0.44,5.94,68,1087,139658.69,17.852666666666668,-11.16
7aa4334be125fcdd2ba64b3180029f14,SP,laranjal paulista,Tier 3 - Poor,214,15.98,5.46,0.45,14.95,32,205,16012.95,18.21759493670886,-8.85
7ad32824caee82087b3e2e5f33b1bf32,SP,ibitinga,Tier 2 - Average,147,11.49,1.76,0.32,15.65,23,157,22018.1,19.320555555555554,-9.85
7ade73f1b9b4e965f9009a4c3a7e2c15,SP,bauru,Tier 1 - Excellent,26,9.68,2.7,0.36,0.0,0,27,1835.3,16.275925925925925,-12.84
7b07b3c7487f0ea825fc6df75abd658b,SP,sao paulo,Tier 1 - Excellent,91,9.45,1.93,0.21,4.4,4,92,9259.47,13.465520833333334,-10.35
7b0df942f46435babab05d49b744b2c4,SP,braganca paulista,Tier 2 - Average,32,11.09,2.18,0.58,9.38,3,29,22600.63,21.0046875,-10.23
7b1222c3624aa89b9558b50a2594188c,SP,sao jose do rio preto,Tier 3 - Poor,22,17.67,5.21,0.37,13.64,3,19,10103.52,20.798636363636362,-12.33
7b7f91e98f8c6def45a1407923304402,SP,osasco,Tier 2 - Average,11,13.63,4.59,0.26,9.09,1,13,417.47,14.501428571428571,-12.47
7bac63f6603d382cc8d0832eb6c100a8,SP,sao paulo,Tier 3 - Poor,19,15.76,2.66,0.64,15.79,3,16,7751.95,19.086842105263155,-4.76
7c1fea10b5b006671d608b1d7c446ec4,SP,boituva,Tier 3 - Poor,14,16.23,3.34,0.88,7.14,1,13,423.6,16.010714285714286,-10.09
7c4618c82226628831613e95e9c22f44,SP,sao roque,Tier 2 - Average,13,11.07,2.68,0.49,15.38,2,11,333.93,12.733846153846153,-7.11
7c5b05cbdb5542049f38d90d7815b97d,SP,sao paulo,Tier 1 - Excellent,21,7.82,2.82,0.93,4.76,1,22,993.97,12.996521739130435,-11.61
7c67e1448b00f6e969d365cea6b010ab,SP,itaquaquecetuba,Tier 3 - Poor,973,22.39,12.15,0.55,13.36,130,1225,186570.05,37.8130184501845,-10.83
7d13fca15225358621be4086e1eb0964,SP,ribeirao preto,Tier 2 - Average,558,15.69,3.81,0.38,12.19,68,503,112436.18,14.883169877408058,-10.29
7d456afc660226829370f3173d14520c,SP,mogi das cruzes,Tier 2 - Average,55,9.03,2.07,0.32,9.09,5,84,8118.25,16.41887640449438,-11.94
7d76b645482be4a332374e8223836592,SP,sao paulo,Tier 2 - Average,172,13.26,3.83,0.44,11.63,20,163,3765.74,13.78158469945355,-8.59
7dc8c42cc750eeafea6c85712ffee9bf,SP,sao paulo,Tier 1 - Excellent,40,8.72,3.36,0.52,5.0,2,47,6374.69,20.833673469387755,-12.69
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,sao paulo,Tier 2 - Average,325,12.64,2.46,0.46,8.62,28,306,54435.66,23.254760479041916,-9.44
7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,franca,Tier 2 - Average,155,15.6,1.6,0.37,14.84,23,146,26169.53,17.059704142011835,-10.12
7e26c750b4cb9f6766f58265ff9ebe95,MG,belo horizonte,Tier 1 - Excellent,23,9.45,2.31,0.1,0.0,0,27,1344.3,14.402962962962963,-13.4
7e3f87d16fb353f408d467e74fbd8014,SP,sao paulo,Tier 2 - Average,91,12.56,2.41,0.56,12.09,11,82,4653.09,15.218064516129031,-9.77
7e93a43ef30c4f03f38b393420bc753a,SP,barueri,Tier 2 - Average,319,11.34,2.87,0.46,5.64,18,304,165981.49,18.60888198757764,-11.49
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,belo horizonte,Tier 2 - Average,96,12.74,2.31,0.34,7.29,7,95,10838.41,15.998529411764705,-9.5
7ecd59e5e20407131822c1a68ac59c1f,DF,brasilia,Tier 4 - Critical,24,17.43,8.02,0.35,16.67,4,25,1466.71,20.269310344827588,-11.09
7f152321c60a266edc53af1925ef96c1,SC,criciuma,Tier 4 - Critical,20,23.47,3.86,0.26,30.0,6,14,3919.8,27.606,-5.62
7f2617c58d5d06806987308b45654351,SP,sao paulo,Tier 2 - Average,22,12.28,2.37,0.29,9.09,2,21,3656.8,14.194347826086956,-8.67
7f7b8245c336066a1f9933c359f11d77,SP,mogi mirim,Tier 1 - Excellent,38,7.92,3.34,0.54,2.63,1,42,2094.36,12.462093023255814,-12.36
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,guarulhos,Tier 4 - Critical,14,19.74,15.3,0.58,28.57,4,10,2153.9,48.708571428571425,-8.23
7ff588a03c2aeae4fbd23f9ae64b760d,SP,guarulhos,Tier 1 - Excellent,12,5.0,0.51,0.15,0.0,0,14,1067.22,13.297142857142857,-8.72
808d4348b916efa08e766ebad39f61eb,SP,sao paulo,Tier 1 - Excellent,20,7.96,2.69,0.85,5.0,1,19,712.95,13.429499999999999,-8.56
8090490573c6c0aa343a7231ebcb8c86,SP,sao paulo - sp,Tier 1 - Excellent,26,10.09,1.65,0.59,7.69,2,24,3871.12,16.419615384615383,-10.75
80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,Tier 2 - Average,96,11.49,2.04,0.44,4.17,4,94,11119.66,27.215816326530614,-15.55
813348c996469b40f2e028d5429d3495,SP,jundiai,Tier 1 - Excellent,172,10.2,2.02,0.32,5.23,9,186,10813.53,17.73179487179487,-10.21
81336a0f57a33776419727a300249e90,SP,sao carlos,Tier 4 - Critical,15,17.59,8.22,0.2,26.67,4,14,1351.9,15.433333333333334,-7.41
8160255418d5aaa7dbdc9f4c64ebda44,SP,ibitinga,Tier 4 - Critical,380,16.78,4.26,0.33,20.0,76,348,46368.39,18.224740566037735,-6.83
817245bcc3badd82bbd222e0366951a6,SP,bauru,Tier 2 - Average,28,11.01,1.22,0.31,3.57,1,43,5345.6,15.89159090909091,-12.86
817f85dbb65aa3e70831d90fe75cdf89,SP,tiete,Tier 3 - Poor,11,18.12,14.67,0.29,0.0,0,11,1552.27,21.05636363636364,-24.93
81a1104df0f08b59c68aa5b03cfe398e,PR,sao jose dos pinhais,Tier 2 - Average,72,12.83,2.43,0.62,5.56,4,68,9320.98,24.922916666666666,-13.04
81f89e42267213cb94da7ddc301651da,SP,presidente prudente,Tier 1 - Excellent,46,7.64,2.83,0.33,0.0,0,52,3955.0,14.734230769230768,-9.05
820cc752a266cdc6c1a1e61dd4583330,PR,maringa,Tier 2 - Average,15,13.96,5.39,0.54,13.33,2,13,2802.8,18.398000000000003,-11.04
821fb029fc6e495ca4f08a35d51e53a5,SP,sao paulo,Tier 4 - Critical,24,16.36,2.05,0.57,37.5,9,16,17851.62,54.622,-4.15
822166ed1e47908f7cfb49946d03c726,RJ,tres rios,Tier 2 - Average,69,13.87,4.18,0.66,1.45,1,107,3714.83,16.862222222222222,-11.99
822bad9bc42b51213ba522fe87b7ab5d,SC,balneario camboriu,Tier 4 - Critical,18,26.66,5.69,0.49,27.78,5,13,5160.0,29.296666666666667,-3.77
827f8f69dfa529c561901c4f2e0f332f,PR,curitiba,Tier 2 - Average,91,13.23,5.57,0.3,9.89,9,95,3408.39,15.34201923076923,-10.35
82bd0703a4aefd6b599e5bfdaed378fb,SP,marilia,Tier 2 - Average,20,12.25,5.7,0.54,5.0,1,22,2394.28,16.440434782608694,-20.52
82cb9f452fe8334df74b22d37824b431,RS,caxias do sul,Tier 1 - Excellent,14,9.03,2.35,0.55,0.0,0,18,838.2,17.614444444444445,-16.33
82e0a475a88cc9595229d8029273f045,SP,sao paulo,Tier 2 - Average,41,15.26,3.66,0.43,12.2,5,74,10748.02,18.587088607594936,-7.55
834f3294fba9f932f56edc879193f925,SP,araraquara,Tier 2 - Average,66,14.3,3.15,0.61,6.06,4,62,39907.5,65.15030303030304,-8.8
834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,Tier 3 - Poor,41,15.05,8.03,0.41,19.51,8,37,4324.35,20.584666666666667,-6.02
835f0f7810c76831d6c7d24c7a646d4d,SP,sao paulo,Tier 4 - Critical,42,18.48,9.38,0.23,35.71,15,33,4990.2,19.417708333333334,-4.97
83645b1645cdee8953ee54c29ceed564,PR,santa terezinha de itaipu,Tier 2 - Average,14,10.4,1.19,0.12,0.0,0,14,978.9,19.014285714285712,-13.25
83deb69e889cf80f82be1dc6d5f2d486,SC,florianopolis,Tier 3 - Poor,40,15.74,5.09,0.52,5.0,2,40,5363.01,21.753333333333334,-11.22
83e197e95a1bbabc8c75e883ed016c47,RJ,mage,Tier 2 - Average,46,10.49,2.04,0.39,2.17,1,53,6574.19,17.802407407407404,-13.21
8444e55c1f13cd5c179851e5ca5ebd00,MG,congonhal,Tier 3 - Poor,92,21.29,11.19,0.23,11.96,11,91,21480.96,19.26186274509804,-20.58
845e8036c3f7bf62099352f5ed910240,RJ,rio de janeiro,Tier 1 - Excellent,21,8.28,1.73,0.49,0.0,0,24,1584.6,19.19333333333333,-12.77
8476243f92442881ddd5b578975cf115,RS,campo bom,Tier 3 - Poor,12,17.34,5.18,0.36,8.33,1,11,7838.0,22.919166666666666,-6.9
850913d59ce317156b00f3705f1c3edb,SP,atibaia,Tier 3 - Poor,29,13.46,5.6,0.47,17.24,5,25,2183.0,17.296666666666667,-6.64
850f4f8af5ea87287ac68de36e29107f,SP,sao paulo,Tier 1 - Excellent,185,10.19,1.43,0.42,6.49,12,178,45195.38,16.25457894736842,-14.1
851773c885feb5e2da3b4f82bc2b17ce,SP,lencois paulista,Tier 4 - Critical,10,16.66,1.56,0.4,20.0,2,8,585.3,25.183,-7.79
855668e0971d4dfd7bef1b6a4133b41b,SP,itatiba,Tier 3 - Poor,300,16.15,6.22,0.47,14.33,43,268,30849.22,24.306559485530546,-8.33
8581055ce74af1daba164fdbd55a40de,SP,guarulhos,Tier 2 - Average,379,12.83,3.05,0.36,11.08,42,384,63893.92,22.171901408450704,-8.52
85d9eb9ddc5d00ca9336a2219c97bb13,MG,belo horizonte,Tier 2 - Average,499,14.74,7.19,0.56,3.61,18,494,15107.24,16.47005859375,-15.03
8602a61d680a10a82cceeeda0d99ea3d,SP,sao paulo,Tier 1 - Excellent,17,7.69,2.0,0.04,5.88,1,18,826.99,13.311052631578947,-10.28
8603f0038fe0e52fedd3382d266723de,SC,garopaba,Tier 3 - Poor,10,21.26,13.04,0.41,0.0,0,10,2355.0,49.012,-11.15
8629c241b3622ac12cd4118afdc8d394,SP,ribeirao preto,Tier 2 - Average,13,15.12,3.17,0.35,7.69,1,12,1167.66,25.720000000000002,-13.28
863d2ebcd347ce4922de7a0f9a5581d6,RJ,rio de janeiro,Tier 3 - Poor,17,11.67,1.71,0.69,17.65,3,15,1312.36,16.290000000000003,-9.92
8648b1e89e9b349e32d3741b30ec737e,SP,jacarei,Tier 2 - Average,93,9.25,1.38,0.23,10.75,10,90,7228.75,14.2027,-11.24
86bb7c4b535e49a541baf3266b1c95b1,SP,franca,Tier 4 - Critical,16,20.14,4.46,0.56,18.75,3,13,8162.4,20.30125,-11.1
86ccac0b835037332a596a33b6949ee1,SC,blumenau,Tier 2 - Average,178,11.86,3.12,0.55,3.37,6,202,15894.34,18.776971153846155,-14.19
870d0118f7a9d85960f29ad89d5d989a,MG,pocos de caldas,Tier 2 - Average,45,14.93,2.66,0.37,6.67,3,58,3157.2,20.83327868852459,-9.39
87142160b41353c4e5fca2360caf6f92,RS,porto alegre,Tier 2 - Average,305,10.81,2.95,0.5,6.23,19,320,31095.98,21.293008849557523,-14.29
87b740daf17b5d1be335a64164ec6842,SP,suzano,Tier 3 - Poor,11,18.17,4.57,0.19,9.09,1,10,12099.89,114.08545454545455,-12.04
87d30a6a0cbf89356e49324971ab1d24,SP,sao paulo,Tier 2 - Average,17,11.21,2.38,0.33,5.88,1,16,2134.13,12.692941176470589,-10.15
87d3c3aeb3ead335511b3ce315eb341e,SP,sao paulo,Tier 1 - Excellent,14,6.94,1.45,0.59,7.14,1,13,647.36,14.12142857142857,-7.72
88460e8ebdecbfecb5f9601833981930,PR,maringa,Tier 4 - Critical,244,18.36,8.27,0.34,24.18,59,239,31131.6,16.47711409395973,-10.16
888faa8bfb0b159c37de6d898b961c31,SC,braco do norte,Tier 1 - Excellent,19,8.41,1.29,0.12,0.0,0,23,2418.3,22.900000000000002,-15.23
88cf19ec1fc2c58f161aee259d57142c,SP,sao carlos,Tier 1 - Excellent,14,6.44,1.56,0.36,0.0,0,14,1372.97,16.764999999999997,-12.59
891071be6ba827b591264c90c2ae8a63,SP,sao paulo,Tier 3 - Poor,85,13.21,3.87,0.62,17.65,15,75,3763.35,13.263333333333334,-10.86
8931a84a914b3fe9b1ddaa4d704947ca,SP,sao paulo,Tier 3 - Poor,29,13.05,4.58,0.57,17.24,5,27,4668.3,13.268437500000001,-8.27
897060da8b9a21f655304d50fd935913,SP,ribeirao preto,Tier 3 - Poor,304,14.86,3.3,0.5,16.45,50,363,21740.51,15.781646489104116,-9.0
89a51f50b8095ea78d5768f34c13a76f,DF,brasilia,Tier 1 - Excellent,10,7.48,1.47,0.7,0.0,0,11,677.16,16.099999999999998,-11.81
89bc797e2e29667aa035d4368f9b7f92,SP,sao paulo,Tier 3 - Poor,16,15.06,8.54,0.65,18.75,3,16,392.4,12.528421052631579,-20.29
